"",temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),Mese
11,0.269323,0.192464,0.583260,0.590884,0.555966,0.622114,0.426919,0.860539,February
12,0.272450,0.204119,0.537158,0.759733,0.576331,0.614797,0.427185,0.853381,February
13,0.270322,0.225658,0.536493,0.668400,0.575180,0.416860,0.423463,0.563062,February
14,0.257488,0.282398,0.539354,0.513985,0.546611,0.275087,0.306803,0.369880,February
15,0.253806,0.324059,0.517066,0.507995,0.507252,0.202362,0.228089,0.273313,February
16,0.236157,0.381160,0.508888,0.453436,0.460345,-0.029935,-0.016878,0.045982,February
17,0.189292,0.501050,0.542823,0.411841,0.460599,-0.043184,-0.051966,-0.021014,February
18,0.193138,0.500950,0.543626,0.412547,0.461273,-0.044808,-0.055232,-0.022693,February
19,0.172815,0.528623,0.500125,0.458026,0.466376,-0.044809,-0.055717,-0.022557,February
20,0.140029,0.611675,0.479900,0.550097,0.473783,-0.044108,-0.055721,-0.022570,February
21,0.123597,0.623758,0.461246,0.499827,0.472644,-0.044572,-0.055749,-0.022848,February
22,0.117942,0.627698,0.459847,0.481716,0.470053,-0.043219,-0.055342,-0.022541,February
23,0.111661,0.634866,0.451733,0.465250,0.478464,-0.043120,-0.053604,-0.020905,February
0,0.443484,1.020568,0.562629,0.262712,0.424246,-0.058472,-0.067179,-0.026457,June
1,0.469872,1.002087,0.560265,0.133461,0.402643,-0.060278,-0.068678,-0.026536,June
2,0.488452,0.996076,0.545304,0.142552,0.343531,-0.060749,-0.068743,-0.026554,June
3,0.447638,0.986203,0.535819,0.082480,0.310479,-0.060681,-0.068736,-0.026154,June
4,0.475612,0.858140,0.511155,0.153891,0.332252,-0.043968,-0.054251,-0.020135,June
5,0.522159,0.859610,0.531099,0.273775,0.354037,0.010506,0.159659,0.086319,June
6,0.597285,0.652580,0.521776,0.129498,0.367318,0.145202,0.611321,0.342652,June
7,0.649872,0.479154,0.526574,0.153567,0.209195,0.273010,0.836167,0.179240,June
8,0.673553,0.455167,0.507440,0.149537,0.200788,0.565259,0.892801,0.554687,June
9,0.741003,0.353620,0.512595,0.256369,0.304640,0.709774,0.820309,0.787505,June
10,0.770867,0.291665,0.506160,0.429757,0.349351,0.882841,0.817791,0.847582,June
11,0.779426,0.281990,0.502925,0.420921,0.428318,0.881273,0.806051,0.800656,June
12,0.721222,0.290181,0.516358,0.278397,0.340003,0.769914,0.961821,0.608555,June
13,0.782071,0.249211,0.507297,0.292533,0.336983,0.709382,0.987592,0.601128,June
14,0.753871,0.229054,0.483670,0.338596,0.342092,0.478534,0.798486,0.390142,June
15,0.784979,0.240698,0.466601,0.228696,0.303641,0.423833,0.714785,0.613812,June
16,0.716904,0.309028,0.447298,0.244308,0.163140,0.167591,0.266945,0.572195,June
17,0.651404,0.449401,0.463914,0.175688,0.139611,-0.018171,0.060812,0.115444,June
18,0.556746,0.621024,0.463078,0.108192,0.115042,-0.057689,-0.037514,-0.016596,June
19,0.495100,0.707294,0.477131,0.091665,0.130340,-0.059485,-0.066087,-0.025824,June
20,0.469639,0.792869,0.486889,0.166661,0.303262,-0.058727,-0.067336,-0.023118,June
21,0.442066,0.920065,0.493243,0.162888,0.201546,-0.055568,-0.067177,-0.021108,June
22,0.441925,0.993587,0.494207,0.096578,0.114549,-0.051200,-0.061918,-0.024312,June
23,0.441380,0.987967,0.496711,0.068196,0.089957,-0.051539,-0.052233,-0.017257,June
0,0.522402,0.851820,0.517584,0.352452,0.611917,-0.053885,-0.049595,-0.033830,September
1,0.510232,0.852056,0.487877,0.367760,0.545810,-0.054351,-0.050371,-0.033927,September
2,0.506363,0.854839,0.463576,0.500943,0.582458,-0.054506,-0.050303,-0.033907,September
3,0.503526,0.849591,0.452096,0.571473,0.692636,-0.054186,-0.050366,-0.033660,September
4,0.517787,0.827296,0.449311,0.438849,0.636300,-0.050569,-0.040672,-0.031371,September
5,0.565884,0.792401,0.471016,0.545015,0.655216,-0.021517,-0.009090,0.016410,September
6,0.566343,0.665462,0.503010,0.670380,0.725919,0.052294,0.245358,0.254248,September
7,0.619666,0.430793,0.530540,0.730883,0.729100,0.274124,0.363655,0.688828,September
8,0.665800,0.278749,0.532006,0.723018,0.696440,0.325700,0.492429,0.547183,September
9,0.706488,0.276757,0.536272,0.691643,0.611110,0.536963,0.519290,0.687245,September
10,0.746984,0.190616,0.545064,0.688386,0.587606,0.763425,0.508732,0.914646,September
11,0.758027,0.159924,0.530522,0.723909,0.669039,0.795079,0.485920,0.924336,September
12,0.759433,0.167800,0.521193,0.715108,0.594327,0.771059,0.468176,0.923349,September
13,0.740476,0.177088,0.511348,0.694739,0.548529,0.641409,0.370969,0.876718,September
14,0.719903,0.167432,0.475542,0.628449,0.534217,0.449435,0.341923,0.789477,September
15,0.700511,0.208283,0.469369,0.604463,0.447754,0.238327,0.249454,0.805463,September
16,0.678083,0.250596,0.443513,0.397022,0.317198,0.034267,0.043695,0.429242,September
17,0.603981,0.396406,0.441169,0.300504,0.284850,-0.043309,-0.036747,-0.020542,September
18,0.563414,0.500360,0.440130,0.293210,0.334614,-0.054216,-0.044308,-0.033555,September
19,0.544288,0.689160,0.439800,0.387960,0.427110,-0.054692,-0.050338,-0.033824,September
20,0.496345,0.782564,0.439369,0.335860,0.370813,-0.053872,-0.050542,-0.033228,September
21,0.464807,0.801321,0.451884,0.285481,0.358672,-0.053497,-0.050588,-0.033475,September
22,0.467463,0.802175,0.470057,0.275802,0.387285,-0.051552,-0.050281,-0.032471,September
23,0.464243,0.822800,0.478472,0.310651,0.424196,-0.051286,-0.049199,-0.030436,September
0,0.241621,0.882603,0.705910,0.117602,0.204412,-0.005544,-0.022875,-0.000720,February
1,0.209073,0.857657,0.704421,0.090990,0.136493,-0.006124,-0.023290,-0.000788,February
2,0.174051,0.897703,0.700140,0.073593,0.092320,-0.006236,-0.023372,-0.000813,February
3,0.165695,0.933809,0.685172,0.070535,0.103241,-0.006207,-0.023321,-0.000765,February
4,0.156041,0.963474,0.659435,0.098115,0.175631,-0.005965,-0.022492,-0.000685,February
5,0.154349,0.963696,0.660565,0.165458,0.147261,-0.004444,-0.022429,0.001172,February
6,0.166634,0.956366,0.677510,0.249480,0.213825,0.004895,0.007263,0.033438,February
7,0.191921,0.918628,0.694311,0.316007,0.268705,0.081830,0.287840,0.289321,February
8,0.270259,0.834301,0.669287,0.093537,0.148777,0.281179,0.485204,0.300814,February
9,0.301523,0.663781,0.676960,0.234564,0.135179,0.322708,0.357078,0.302274,February
10,0.335746,0.585729,0.673464,0.271105,0.163256,0.432774,0.694507,0.298632,February
11,0.336600,0.530302,0.636592,0.153930,0.099451,0.452557,0.836308,0.289976,February
12,0.344148,0.593835,0.620058,0.252161,0.190783,0.412426,0.836330,0.260970,February
13,0.336904,0.510448,0.605520,0.204537,0.134927,0.311914,0.851707,0.186387,February
14,0.337368,0.503658,0.604132,0.131313,0.081314,0.240360,0.667951,0.206795,February
15,0.332715,0.504168,0.597916,0.072639,0.087813,0.144812,0.688127,0.174669,February
16,0.306011,0.700205,0.591562,0.078133,0.097602,0.011939,0.043392,0.065217,February
17,0.228475,0.869010,0.598314,0.216764,0.227546,-0.005664,-0.020031,-0.000120,February
18,0.222054,0.898900,0.614268,0.254518,0.230598,-0.006176,-0.022242,-0.000803,February
19,0.198524,0.927689,0.627854,0.153901,0.141128,-0.006237,-0.023311,-0.000814,February
20,0.178384,0.957308,0.634580,0.279901,0.248161,-0.006160,-0.023389,-0.000809,February
21,0.193830,0.939828,0.643713,0.248674,0.199453,-0.006061,-0.023310,-0.000806,February
22,0.203585,0.928692,0.651357,0.290333,0.150700,-0.004940,-0.022829,-0.000685,February
23,0.185367,0.936091,0.650931,0.161789,0.124787,-0.000150,-0.017857,0.000497,February
0,0.245402,0.866310,0.514850,0.480380,0.557300,-0.032823,-0.017398,-0.017647,December
1,0.201488,0.875921,0.521575,0.443491,0.557438,-0.033497,-0.017674,-0.017746,December
2,0.213541,0.899593,0.532093,0.387655,0.552221,-0.033643,-0.017697,-0.017751,December
3,0.216458,0.904819,0.505572,0.230100,0.523185,-0.033657,-0.017638,-0.017748,December
4,0.228856,0.905527,0.476555,0.157347,0.457556,-0.032858,-0.017241,-0.017681,December
5,0.230851,0.880326,0.494240,0.326491,0.522581,-0.032154,-0.017174,-0.017034,December
6,0.225367,0.902796,0.491591,0.336515,0.542080,-0.028950,-0.012280,-0.012251,December
7,0.255392,0.892699,0.525590,0.412028,0.544828,0.011348,0.047344,0.064088,December
8,0.326969,0.808376,0.547526,0.337203,0.447223,0.091812,0.338216,0.106324,December
9,0.372760,0.632172,0.569934,0.299224,0.304741,0.287281,0.457657,0.390565,December
10,0.385210,0.539420,0.567952,0.393649,0.307964,0.320558,0.460995,0.467396,December
11,0.388934,0.518909,0.523014,0.453278,0.332715,0.332767,0.455971,0.475873,December
12,0.387713,0.522554,0.467522,0.429100,0.282579,0.272409,0.437059,0.400581,December
13,0.373153,0.541571,0.441280,0.455560,0.282898,0.162295,0.304296,0.253423,December
14,0.358468,0.560669,0.431611,0.422370,0.353049,0.130534,0.144211,0.279978,December
15,0.300835,0.692831,0.427152,0.366822,0.389071,0.003566,0.006769,0.111034,December
16,0.232311,0.826771,0.422806,0.396394,0.281407,-0.030553,-0.009772,-0.016722,December
17,0.230280,0.840321,0.425669,0.277800,0.249879,-0.032437,-0.017359,-0.017488,December
18,0.204876,0.884275,0.435875,0.167436,0.166328,-0.033658,-0.017610,-0.017732,December
19,0.173190,0.891482,0.454448,0.115674,0.154620,-0.033669,-0.017721,-0.017739,December
20,0.166467,0.884329,0.466050,0.082976,0.127217,-0.033602,-0.017699,-0.017730,December
21,0.163051,0.898755,0.482102,0.056995,0.118398,-0.033577,-0.017709,-0.017731,December
22,0.157367,0.879350,0.474227,0.058209,0.124259,-0.033421,-0.017566,-0.017719,December
23,0.154461,0.885123,0.475003,0.064553,0.140395,-0.032754,-0.016958,-0.017366,December
0,0.344843,0.955389,0.589243,0.437416,0.322226,-0.005928,-0.021766,-0.044438,May
1,0.367386,0.949127,0.548438,0.466975,0.426364,-0.007386,-0.022155,-0.044419,May
2,0.374614,0.953359,0.524368,0.449429,0.401685,-0.009273,-0.022227,-0.044557,May
3,0.341530,0.953421,0.514316,0.428084,0.387135,-0.009239,-0.020328,-0.044479,May
4,0.384043,0.949921,0.509479,0.335789,0.254039,-0.005438,-0.005624,-0.039780,May
5,0.423698,0.895572,0.515638,0.351223,0.360665,0.105797,0.008931,0.211600,May
6,0.460022,0.806380,0.515926,0.450511,0.415567,0.168260,0.123781,0.330093,May
7,0.569947,0.723800,0.516867,0.419828,0.348810,0.720274,0.504480,0.820765,May
8,0.592852,0.584144,0.517649,0.441654,0.341959,0.895146,0.484194,0.906692,May
9,0.668367,0.435045,0.524029,0.465911,0.345777,0.939043,0.518427,0.894244,May
10,0.716818,0.480764,0.525346,0.436529,0.259437,0.965608,0.602865,0.743458,May
11,0.713600,0.435800,0.522177,0.313740,0.227861,1.002880,0.608146,0.551148,May
12,0.616428,0.638804,0.521140,0.189099,0.174955,0.897257,0.529020,0.679969,May
13,0.709288,0.487857,0.519016,0.145869,0.107095,0.747472,0.549879,0.496644,May
14,0.709256,0.275223,0.515812,0.145695,0.100256,0.509362,0.374716,0.563855,May
15,0.678537,0.301173,0.515757,0.164333,0.109843,0.402278,0.287948,0.610085,May
16,0.578003,0.773253,0.544713,0.169580,0.190311,0.099019,0.133610,0.266318,May
17,0.477853,0.854318,0.553014,0.286398,0.325905,0.002292,-0.011906,0.045793,May
18,0.443104,0.883550,0.578135,0.214571,0.267063,-0.007557,-0.023082,-0.041773,May
19,0.359123,0.879432,0.592394,0.195995,0.216795,-0.009344,-0.023758,-0.044469,May
20,0.379715,0.714369,0.616821,0.264929,0.323335,-0.008669,-0.023518,-0.044337,May
21,0.382299,0.540680,0.627789,0.378995,0.387870,-0.003190,-0.021972,-0.041031,May
22,0.329691,0.783974,0.633458,0.389470,0.388105,-0.002178,-0.021202,-0.044174,May
23,0.315584,0.849154,0.634514,0.268098,0.323992,0.006077,-0.020264,-0.041854,May
0,0.430901,0.870342,0.256955,0.331822,0.302787,0.005100,-0.033421,0.011572,November
1,0.445502,0.891158,0.256846,0.394333,0.328108,-0.000038,-0.035225,0.005964,November
2,0.393144,0.912530,0.257120,0.493844,0.478515,0.000200,-0.034963,0.005875,November
3,0.402091,0.902456,0.259496,0.537470,0.575119,-0.000541,-0.035167,0.005960,November
4,0.375935,0.889043,0.261374,0.577200,0.643344,0.001147,-0.032543,0.006642,November
5,0.385405,0.825363,0.269804,0.538665,0.566384,0.007921,-0.033504,0.014024,November
6,0.326889,0.872507,0.300161,0.550415,0.609913,0.034053,-0.003463,0.055907,November
7,0.380151,0.850346,0.372275,0.624823,0.647912,0.134818,0.189635,0.320558,November
8,0.430014,0.750951,0.354434,0.669781,0.653648,0.197366,0.356936,0.341377,November
9,0.521630,0.640739,0.394866,0.671334,0.620049,0.374831,0.455655,0.523923,November
10,0.558397,0.481932,0.422676,0.647252,0.491720,0.470890,0.476105,0.720038,November
11,0.564516,0.461281,0.413235,0.648712,0.563544,0.496150,0.396093,0.809427,November
12,0.562853,0.544403,0.468392,0.677059,0.614579,0.433126,0.281194,0.780412,November
13,0.561699,0.446909,0.454025,0.657827,0.586440,0.371365,0.301048,0.647252,November
14,0.568091,0.427450,0.466076,0.645334,0.590959,0.362465,0.172638,0.767621,November
15,0.559527,0.426619,0.464640,0.602310,0.606732,0.141895,0.040792,0.670446,November
16,0.358350,0.714886,0.415923,0.354753,0.293785,0.007993,-0.025932,0.059573,November
17,0.393002,0.671675,0.461269,0.334480,0.281493,0.000332,-0.034144,0.007535,November
18,0.398347,0.681847,0.464581,0.310657,0.246816,-0.000569,-0.035054,0.005992,November
19,0.379573,0.744083,0.471439,0.318324,0.339726,-0.000544,-0.035674,0.006265,November
20,0.318432,0.880097,0.492028,0.458225,0.454840,-0.000255,-0.035670,0.006168,November
21,0.349118,0.819561,0.503129,0.511169,0.588686,-0.000745,-0.035368,0.005812,November
22,0.395655,0.715330,0.506286,0.578918,0.651012,0.001102,-0.033850,0.006933,November
23,0.421115,0.711551,0.506000,0.565275,0.631566,0.002784,-0.032748,0.007623,November
0,0.415011,0.755355,0.475039,0.283647,0.312901,-0.040420,-0.023199,-0.009239,November
1,0.396577,0.674403,0.514651,0.345005,0.409069,-0.041563,-0.023181,-0.009343,November
2,0.386638,0.686602,0.436166,0.301333,0.410461,-0.041941,-0.023687,-0.009360,November
3,0.389964,0.730590,0.443979,0.273904,0.344058,-0.041926,-0.023295,-0.009343,November
4,0.367040,0.810869,0.416987,0.454135,0.509607,-0.040706,-0.023227,-0.009143,November
5,0.362089,0.802338,0.409920,0.385807,0.431610,-0.033234,-0.022289,-0.008521,November
6,0.367828,0.798842,0.360993,0.349573,0.308070,-0.023442,-0.017094,0.016385,November
7,0.432811,0.779281,0.335448,0.413491,0.411288,0.026984,0.179237,0.087370,November
8,0.488086,0.456464,0.329850,0.582784,0.553497,0.207795,0.540645,0.419427,November
9,0.502310,0.401541,0.332892,0.650473,0.612423,0.320915,0.439974,0.459342,November
10,0.514352,0.413296,0.385335,0.730721,0.727499,0.358879,0.635224,0.429928,November
11,0.515100,0.384319,0.375756,0.752397,0.761268,0.329660,0.696335,0.288729,November
12,0.524699,0.271247,0.345089,0.386730,0.427728,0.307808,0.663084,0.336069,November
13,0.521337,0.260256,0.343609,0.245117,0.388158,0.210682,0.626249,0.310622,November
14,0.507106,0.312110,0.376206,0.168130,0.329999,0.070707,0.330204,0.129560,November
15,0.439216,0.341561,0.377515,0.155025,0.307049,0.005943,0.052865,0.056871,November
16,0.415882,0.537368,0.395487,0.394984,0.465770,-0.037851,-0.016089,-0.004152,November
17,0.434982,0.493271,0.438744,0.431376,0.565481,-0.041215,-0.023063,-0.009072,November
18,0.412600,0.463197,0.501079,0.531519,0.560912,-0.041777,-0.023570,-0.009317,November
19,0.405866,0.392537,0.532395,0.595884,0.733289,-0.041777,-0.023846,-0.009181,November
20,0.405124,0.381778,0.550255,0.728137,0.772471,-0.041472,-0.023835,-0.009199,November
21,0.413757,0.354509,0.555186,0.748521,0.766680,-0.041623,-0.023722,-0.009318,November
22,0.424219,0.348706,0.561128,0.753621,0.780125,-0.039978,-0.022950,-0.008634,November
23,0.415018,0.392633,0.563206,0.731882,0.770166,-0.035879,-0.020857,-0.006383,November
0,0.425118,0.739977,0.498317,0.871670,0.742978,-0.032969,-0.034369,-0.023200,May
1,0.410871,0.811227,0.496024,0.734234,0.734104,-0.034143,-0.033705,-0.023240,May
2,0.399603,0.759305,0.497133,0.583258,0.700207,-0.035942,-0.034152,-0.023311,May
3,0.392274,0.891587,0.507233,0.460334,0.668012,-0.035965,-0.035487,-0.023246,May
4,0.394619,0.937001,0.515841,0.430499,0.640958,-0.031943,-0.015834,-0.021863,May
5,0.422415,0.937099,0.542773,0.564781,0.690232,-0.002241,0.011375,0.075086,May
6,0.455778,0.898301,0.552866,0.631806,0.588101,0.194260,0.101115,0.239607,May
7,0.482928,0.880645,0.566673,0.472459,0.425614,0.390768,0.405744,0.574319,May
8,0.508155,0.721849,0.560688,0.757944,0.551875,0.652041,0.104796,0.566798,May
9,0.523445,0.551535,0.591634,0.707552,0.410043,0.806400,0.318897,0.628678,May
10,0.528469,0.489720,0.571952,0.384661,0.329527,0.856011,0.551580,0.605235,May
11,0.528321,0.496572,0.544674,0.279816,0.302878,0.835824,0.677709,0.522306,May
12,0.497687,0.703088,0.521948,0.518252,0.416748,0.773224,0.769212,0.181771,May
13,0.485727,0.706854,0.520718,0.410736,0.361340,0.514218,0.772734,0.050764,May
14,0.497456,0.585370,0.517496,0.305285,0.302201,0.466713,0.631022,0.145972,May
15,0.499232,0.575836,0.511533,0.261053,0.297357,0.269565,0.474645,0.265041,May
16,0.484599,0.709999,0.507329,0.324064,0.329880,0.052793,0.090094,0.024233,May
17,0.467247,0.800983,0.530910,0.324303,0.337569,-0.001617,0.014466,0.028381,May
18,0.433033,0.851488,0.560770,0.284928,0.319709,-0.035428,-0.033117,-0.022600,May
19,0.393750,0.899617,0.551546,0.329395,0.348482,-0.035909,-0.034882,-0.023260,May
20,0.393263,0.915680,0.576097,0.563981,0.492406,-0.035141,-0.035915,-0.023189,May
21,0.386106,0.923144,0.578236,0.731321,0.553307,-0.032718,-0.035548,-0.022678,May
22,0.384793,0.928381,0.565837,0.598610,0.464924,-0.031960,-0.035705,-0.022697,May
23,0.381358,0.937152,0.551944,0.675712,0.561935,-0.028152,-0.034608,-0.021193,May
0,-0.011178,0.663002,0.760443,0.308932,0.366539,-0.048295,-0.008149,-0.036762,March
1,0.019817,0.577575,0.760408,0.254459,0.292597,-0.052716,-0.008246,-0.038374,March
2,-0.015906,0.578556,0.760540,0.161490,0.207340,-0.054842,-0.008288,-0.039031,March
3,-0.045848,0.841624,0.760763,0.151011,0.216262,-0.055167,-0.008117,-0.038946,March
4,-0.047096,0.786715,0.761317,0.133411,0.131331,-0.053806,-0.000646,-0.038298,March
5,-0.036171,0.775873,0.769209,0.191808,0.226161,-0.024112,0.039685,0.010423,March
6,-0.015930,0.673002,0.773984,0.157930,0.184193,0.029903,0.105304,0.029568,March
7,0.024527,0.651045,0.786740,0.075275,0.041930,0.191668,0.207301,0.250055,March
8,0.150335,0.548273,0.774885,0.173259,0.085694,0.332416,0.270263,0.659953,March
9,0.262447,0.427485,0.790421,0.283891,0.162506,0.444750,0.290717,0.696718,March
10,0.316246,0.355103,0.792841,0.251835,0.118519,0.539896,0.419154,0.344353,March
11,0.261241,0.514750,0.790054,0.217072,0.076695,0.705799,0.449905,0.654453,March
12,0.412467,0.370000,0.785125,0.224371,0.061172,0.668349,0.427146,0.795803,March
13,0.416223,0.246191,0.793845,0.232715,0.170562,0.628941,0.431300,0.840003,March
14,0.364957,0.288178,0.789936,0.229897,0.161454,0.364575,0.271532,0.653730,March
15,0.360130,0.399831,0.797816,0.083278,0.067010,0.230533,0.353339,0.671125,March
16,0.314627,0.647820,0.793587,0.048884,0.012596,0.005118,0.076962,0.203375,March
17,0.248400,0.688674,0.796852,0.061704,0.049750,-0.042538,0.000062,0.001895,March
18,0.156617,0.586327,0.798923,0.075021,0.161705,-0.053728,-0.006715,-0.037016,March
19,0.070919,0.689210,0.805328,0.062200,0.172981,-0.054622,-0.008087,-0.038530,March
20,0.042068,0.897905,0.807810,0.054590,0.138284,-0.053616,-0.007997,-0.037885,March
21,0.013239,0.965549,0.809008,0.042531,0.091692,-0.053953,-0.007245,-0.038827,March
22,0.000889,1.016841,0.810498,0.037582,0.063435,-0.050886,-0.006078,-0.038789,March
23,-0.006385,1.033693,0.810859,0.030060,0.033254,-0.046517,0.005717,-0.038188,March
0,0.291413,0.940482,0.587927,0.514655,0.432777,-0.022480,-0.039785,-0.056702,May
1,0.285882,0.931373,0.571877,0.499345,0.435597,-0.023629,-0.040628,-0.056730,May
2,0.284331,0.947376,0.574224,0.424252,0.467183,-0.024307,-0.040550,-0.056778,May
3,0.284845,0.946470,0.569524,0.343009,0.380772,-0.024392,-0.038935,-0.056728,May
4,0.313046,0.851968,0.576826,0.449874,0.378978,-0.016737,0.066729,-0.054272,May
5,0.378313,0.734950,0.592756,0.381384,0.409222,0.062313,0.507229,0.129528,May
6,0.429573,0.685076,0.612079,0.423869,0.347896,0.143452,0.469591,0.199705,May
7,0.506529,0.495910,0.614560,0.524705,0.356565,0.717528,0.679800,0.505363,May
8,0.508579,0.398889,0.629104,0.563496,0.421407,0.747854,0.691102,0.701459,May
9,0.524397,0.390899,0.638195,0.556348,0.392583,0.829820,0.750738,0.726820,May
10,0.546484,0.391958,0.638550,0.568956,0.445635,0.864045,0.760083,0.726640,May
11,0.555074,0.369098,0.620869,0.558532,0.465457,0.868413,0.754509,0.672748,May
12,0.521034,0.512621,0.610987,0.342653,0.283832,0.788625,0.708107,0.664150,May
13,0.545369,0.433072,0.588488,0.220513,0.178422,0.535751,0.699795,0.256720,May
14,0.545169,0.365408,0.588813,0.223214,0.163849,0.521787,0.493723,0.558816,May
15,0.529358,0.398888,0.578546,0.272149,0.172239,0.415307,0.290053,0.552464,May
16,0.516680,0.474251,0.569198,0.216915,0.196122,0.157988,0.180213,0.243047,May
17,0.477608,0.612431,0.576569,0.180547,0.221657,0.027995,0.250155,0.058590,May
18,0.410964,0.651621,0.579816,0.209752,0.282657,-0.023508,-0.004491,-0.055071,May
19,0.383065,0.727973,0.588085,0.213442,0.325328,-0.024222,-0.038594,-0.056709,May
20,0.369987,0.839864,0.608273,0.340023,0.465706,-0.022923,-0.040482,-0.056542,May
21,0.333276,0.892543,0.600342,0.363698,0.434188,-0.022451,-0.040756,-0.055870,May
22,0.307425,0.939947,0.594218,0.247587,0.412439,-0.018466,-0.039867,-0.055398,May
23,0.294922,0.961073,0.598382,0.167087,0.308669,-0.019821,-0.039513,-0.052758,May
0,0.222425,0.925216,0.685137,0.251092,0.363626,-0.005928,-0.027476,-0.034700,May
1,0.223345,0.924394,0.680981,0.184522,0.322777,-0.010104,-0.029991,-0.034946,May
2,0.223932,0.926050,0.663017,0.143324,0.271456,-0.012045,-0.030450,-0.034953,May
3,0.219868,0.916757,0.658544,0.120815,0.253999,-0.012059,-0.030076,-0.034905,May
4,0.238835,0.916961,0.660628,0.288310,0.309723,-0.001360,0.019443,-0.032601,May
5,0.294941,0.872019,0.684463,0.280133,0.325007,0.134493,0.183903,0.023740,May
6,0.354746,0.733086,0.680704,0.261500,0.318317,0.368552,0.380231,0.232856,May
7,0.387826,0.690190,0.688015,0.259410,0.317084,0.454474,0.558452,0.064882,May
8,0.395163,0.567533,0.674162,0.436700,0.338638,0.500126,0.818755,0.153029,May
9,0.411958,0.486875,0.682540,0.309388,0.309326,0.680101,0.916202,0.263797,May
10,0.422795,0.420393,0.683662,0.268155,0.291070,0.711398,0.864937,0.431418,May
11,0.420256,0.354197,0.678143,0.350336,0.293205,0.800306,0.800295,0.636228,May
12,0.415366,0.381551,0.674243,0.487169,0.382346,0.750400,0.751925,0.582651,May
13,0.427361,0.389443,0.659035,0.491114,0.388592,0.573964,0.701516,0.408403,May
14,0.433034,0.350980,0.656584,0.389686,0.346471,0.510191,0.576943,0.483303,May
15,0.438323,0.332307,0.652110,0.266032,0.249154,0.444099,0.411093,0.545087,May
16,0.399733,0.408839,0.654555,0.206596,0.242191,0.135685,0.215272,0.278941,May
17,0.373964,0.540791,0.668531,0.148106,0.226221,0.022147,0.275996,0.188117,May
18,0.338038,0.557770,0.673915,0.125958,0.254595,-0.010043,-0.015290,-0.024810,May
19,0.288861,0.661067,0.678690,0.152057,0.273526,-0.009470,-0.029622,-0.033386,May
20,0.267045,0.815034,0.695050,0.207562,0.366466,-0.010258,-0.030562,-0.030975,May
21,0.230713,0.905421,0.700764,0.370062,0.392169,-0.011541,-0.030478,-0.034354,May
22,0.222254,0.923028,0.702069,0.213344,0.374020,-0.010494,-0.029412,-0.034756,May
23,0.221893,0.929110,0.704086,0.119237,0.286497,-0.008662,-0.026931,-0.034168,May
0,0.127063,0.933693,0.691329,0.262697,0.291571,-0.046730,-0.030293,-0.035091,April
1,0.109339,0.944472,0.682339,0.197165,0.185654,-0.054353,-0.031878,-0.035248,April
2,0.094708,1.006254,0.669551,0.144825,0.183245,-0.056849,-0.032177,-0.035437,April
3,0.096035,1.018605,0.662026,0.119400,0.127563,-0.056693,-0.032064,-0.034767,April
4,0.103227,0.946044,0.657194,0.122845,0.137418,-0.046765,-0.021287,-0.018526,April
5,0.125357,0.825656,0.685901,0.106940,0.122603,0.144962,0.061699,0.315709,April
6,0.238495,0.637865,0.684700,0.123659,0.127530,0.221366,0.128239,0.440155,April
7,0.265992,0.537023,0.692874,0.116485,0.140995,0.400603,0.143948,0.434425,April
8,0.337910,0.416702,0.694176,0.156723,0.065967,0.541243,0.228775,0.815330,April
9,0.344169,0.243507,0.696669,0.140748,0.051338,0.718773,0.365037,0.842263,April
10,0.403682,0.103064,0.695556,0.139004,0.054601,0.831225,0.443784,0.760087,April
11,0.417730,0.082225,0.688954,0.165384,0.060222,0.860774,0.468730,0.887249,April
12,0.407949,0.127819,0.654595,0.231093,0.131609,0.773592,0.343341,0.821178,April
13,0.413033,0.138564,0.627172,0.233450,0.107576,0.700005,0.397456,0.685021,April
14,0.430185,0.066018,0.621192,0.250584,0.138419,0.747623,0.321429,0.923818,April
15,0.425467,0.069286,0.617789,0.252846,0.145519,0.514502,0.184812,0.913776,April
16,0.379843,0.286860,0.617155,0.253843,0.197289,0.150737,0.086737,0.791452,April
17,0.301215,0.460361,0.619632,0.230400,0.207507,-0.026221,-0.000912,0.181455,April
18,0.290474,0.585785,0.627718,0.267980,0.269833,-0.049173,-0.029947,-0.023583,April
19,0.301637,0.746105,0.649375,0.261316,0.296226,-0.051987,-0.031982,-0.033956,April
20,0.174362,0.973880,0.656249,0.297368,0.325376,-0.055594,-0.032314,-0.034145,April
21,0.188566,0.981867,0.661069,0.307759,0.325985,-0.056518,-0.031891,-0.035349,April
22,0.277671,0.937516,0.670339,0.311330,0.338153,-0.052824,-0.031123,-0.033098,April
23,0.303300,0.896895,0.668387,0.312363,0.335709,-0.044546,-0.027790,-0.029648,April
0,0.241091,0.743473,0.603135,0.132248,0.151925,-0.012804,-0.031865,-0.035026,September
1,0.227732,0.660834,0.601878,0.135271,0.264605,-0.013936,-0.032000,-0.035221,September
2,0.214939,0.782806,0.595165,0.134830,0.226876,-0.016040,-0.032715,-0.035824,September
3,0.197560,0.802976,0.584182,0.131235,0.234826,-0.016160,-0.032993,-0.035878,September
