timestamp,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²)
1689962400,32.0,40,1004.2,2.90,6.02,12.7,6.6,69.3
1689966000,29.7,50,1004.7,3.56,7.24,0.0,0.0,0.0
1689969600,29.1,51,1005.2,3.64,7.74,0.0,0.0,0.0
1689973200,29.0,52,1005.4,3.84,8.14,0.0,0.0,0.0
1689976800,28.7,58,1005.6,3.88,8.00,0.0,0.0,0.0
1689980400,28.1,62,1005.4,3.40,7.41,0.0,0.0,0.0
1689984000,28.0,64,1005.1,3.06,6.86,0.0,0.0,0.0
1689987600,27.6,68,1004.8,2.80,6.65,0.0,0.0,0.0
1689991200,27.5,66,1004.9,2.69,6.60,0.0,0.0,0.0
1689994800,27.0,67,1005.1,2.40,5.59,0.0,0.0,0.0
1689998400,26.6,68,1005.4,2.44,5.30,10.7,8.0,30.8
1690002000,27.9,68,1005.8,1.53,4.57,145.6,71.2,304.8
1690005600,30.8,56,1006.0,0.73,1.34,317.9,111.9,481.2
1690009200,33.1,43,1006.4,0.80,1.02,477.7,159.2,532.2
1690012800,35.6,34,1007.0,1.32,1.73,668.9,143.5,707.0
1690016400,37.8,26,1006.9,2.16,3.14,815.2,130.9,802.6
1690020000,39.3,23,1006.8,2.37,3.53,898.9,130.2,836.1
1690023600,40.0,22,1006.7,1.68,2.12,923.6,128.8,846.6
1690027200,38.9,31,1007.2,2.53,3.01,891.7,125.4,842.5
1690030800,37.1,44,1007.1,1.97,2.51,800.9,121.0,815.8
1690034400,37.3,40,1006.9,0.22,0.14,673.8,109.5,788.0
1690038000,37.8,30,1006.7,1.25,2.11,479.0,132.7,612.8
1690041600,36.6,31,1006.8,1.97,4.12,321.2,83.2,609.2
1690045200,35.1,33,1006.8,2.08,4.69,144.4,52.9,445.8
1690048800,33.4,38,1007.3,3.26,6.62,11.1,5.9,59.5
1690052400,30.2,56,1007.5,1.84,3.18,0.0,0.0,0.0
1690056000,28.2,66,1008.2,2.09,2.81,0.0,0.0,0.0
1690059600,27.4,70,1008.5,1.58,3.67,0.0,0.0,0.0
1690063200,27.2,88,1009.0,2.40,5.22,0.0,0.0,0.0
1690066800,27.0,84,1009.1,2.12,5.12,0.0,0.0,0.0
1690070400,27.2,73,1008.7,2.60,5.98,0.0,0.0,0.0
1690074000,27.2,76,1008.5,2.19,5.47,0.0,0.0,0.0
1690077600,26.7,80,1008.6,1.90,5.32,0.0,0.0,0.0
1690081200,25.3,89,1008.4,2.10,4.32,0.0,0.0,0.0
1690084800,25.9,87,1008.7,2.06,5.10,8.2,8.2,0.0
1690088400,27.6,79,1009.0,2.08,5.02,143.2,68.4,309.6
1690092000,29.9,67,1009.1,2.06,3.54,324.8,99.3,529.0
1690095600,31.9,54,1009.8,2.72,3.76,509.4,115.1,660.8
1690099200,33.4,45,1009.7,2.06,2.82,675.8,124.8,742.9
1690102800,35.3,39,1009.5,1.12,1.39,803.7,128.8,792.8
1690106400,36.9,35,1009.3,0.58,0.63,877.3,139.5,803.6
1690110000,38.4,27,1008.7,0.20,0.36,909.5,133.8,827.3
1690113600,38.3,28,1008.8,0.14,0.22,880.9,127.4,829.6
1690117200,37.9,31,1008.8,1.49,2.00,734.2,182.8,662.5
1690120800,37.6,31,1008.2,0.78,0.92,635.9,125.1,714.7
1690124400,35.9,40,1008.0,2.05,2.83,489.3,108.9,675.1
1690128000,34.1,46,1009.2,2.02,3.21,316.0,83.1,598.8
1690131600,32.3,50,1008.5,1.62,3.01,113.7,61.7,256.4
1690135200,30.4,56,1008.6,1.34,3.35,10.0,5.4,53.8
1690138800,28.7,70,1008.8,2.06,2.80,0.0,0.0,0.0
1690142400,27.7,77,1009.1,2.16,2.91,0.0,0.0,0.0
1690146000,27.8,74,1009.4,1.04,1.36,0.0,0.0,0.0
1690149600,28.0,70,1009.6,0.50,0.28,0.0,0.0,0.0
1690153200,26.3,78,1009.4,1.06,0.45,0.0,0.0,0.0
1690156800,25.6,79,1009.0,1.99,3.47,0.0,0.0,0.0
1690160400,25.3,87,1008.9,2.31,3.22,0.0,0.0,0.0
1690164000,25.0,94,1008.8,2.14,3.02,0.0,0.0,0.0
1690167600,25.2,97,1008.6,1.40,3.61,0.0,0.0,0.0
1690171200,25.5,97,1008.5,1.55,4.02,8.3,8.3,0.0
1690174800,27.1,91,1008.6,1.75,3.83,140.9,68.8,301.0
1690178400,29.4,80,1008.5,1.46,2.53,321.5,98.2,526.4
1690182000,32.1,60,1008.4,1.58,2.28,508.6,114.1,663.3
1690185600,34.8,45,1008.1,1.57,2.11,676.0,123.7,746.3
1690189200,36.8,37,1007.9,1.17,1.56,804.9,127.8,796.7
1690192800,38.3,31,1007.8,0.86,1.06,887.7,129.2,827.4
1690196400,39.0,27,1007.3,0.92,1.20,915.6,128.8,840.3
1690200000,39.7,27,1006.7,1.84,2.28,887.7,125.4,840.5
1690203600,39.1,26,1006.3,1.28,1.80,805.5,120.9,824.0
1690207200,38.7,28,1005.8,1.75,2.68,651.3,138.9,718.6
1690210800,37.1,29,1005.1,3.64,5.83,509.2,97.5,733.1
1690214400,35.3,34,1004.6,3.75,6.23,318.8,86.2,601.2
1690218000,33.7,40,1004.3,2.69,5.52,148.1,49.8,489.3
1690221600,31.7,46,1004.5,2.61,5.81,8.9,4.6,49.3
1690225200,30.0,51,1004.5,2.77,5.99,0.0,0.0,0.0
1690228800,29.1,57,1004.7,2.92,6.43,0.0,0.0,0.0
1690232400,28.5,62,1004.4,2.86,6.62,0.0,0.0,0.0
1690236000,28.2,65,1004.1,3.23,7.12,0.0,0.0,0.0
1690239600,28.0,68,1003.6,3.51,7.39,0.0,0.0,0.0
1690243200,27.8,64,1002.7,2.91,6.62,0.0,0.0,0.0
1690246800,27.1,65,1002.5,2.61,6.61,0.0,0.0,0.0
1690250400,26.4,67,1002.4,2.30,6.36,0.0,0.0,0.0
1690254000,26.2,66,1002.3,2.43,6.50,0.0,0.0,0.0
1690257600,26.1,68,1002.3,2.80,6.46,8.5,8.5,0.0
1690261200,27.3,67,1001.9,2.67,6.50,145.2,69.3,320.0
1690264800,30.4,65,1001.5,2.20,7.54,332.3,98.4,554.1
1690268400,34.0,57,1001.2,2.52,4.29,522.9,113.0,691.3
1690272000,37.1,42,1000.7,3.35,5.46,692.8,122.7,772.1
1690275600,40.0,20,1000.5,4.30,7.09,823.2,126.7,820.9
1690279200,40.5,17,1000.2,5.86,9.07,906.4,129.2,849.0
1690282800,40.6,17,999.7,6.66,10.18,931.7,128.8,858.7
1690286400,41.9,17,999.5,6.93,9.84,900.4,124.4,856.8
1690290000,39.5,22,998.8,6.51,9.90,814.0,117.1,840.2
1690293600,38.9,25,998.5,6.89,10.82,679.7,112.2,797.6
1690297200,38.3,26,998.3,6.28,9.87,506.3,101.8,722.5
1690300800,37.3,27,997.9,5.30,8.71,330.6,74.7,664.8
1690304400,35.9,30,997.8,4.75,8.56,152.2,46.9,530.6
1690308000,35.1,28,997.7,5.24,9.93,7.3,4.1,36.6
1690311600,33.8,34,997.8,5.17,9.70,0.0,0.0,0.0
1690315200,32.9,39,998.1,5.52,10.19,0.0,0.0,0.0
1690318800,31.9,44,998.3,5.82,10.26,0.0,0.0,0.0
1690322400,30.6,52,998.4,5.44,9.75,0.0,0.0,0.0
1690326000,29.6,57,998.5,4.34,8.13,0.0,0.0,0.0
1690329600,28.7,68,998.5,3.91,7.42,0.0,0.0,0.0
1690333200,28.2,68,998.6,3.23,6.67,0.0,0.0,0.0
1690336800,27.2,72,998.5,1.84,5.32,0.0,0.0,0.0
1690340400,28.5,52,999.1,5.30,9.70,0.0,0.0,0.0
1690344000,28.7,46,999.7,3.63,7.30,5.8,5.8,0.0
1690347600,28.5,50,1000.1,3.05,6.43,103.1,81.5,92.0
1690351200,29.7,48,999.9,4.55,7.31,317.5,108.8,496.9
1690354800,30.4,39,1000.1,6.00,8.99,517.5,114.2,682.2
1690358400,31.2,35,1000.0,6.22,9.14,693.1,122.7,774.2
1690362000,31.8,35,1000.2,6.24,9.05,825.5,127.8,823.7
1690365600,31.8,38,1000.6,6.45,9.06,803.2,272.9,580.1
1690369200,32.2,34,1000.6,6.62,9.48,742.6,387.4,380.4
1690372800,32.9,32,1000.4,2.40,3.30,656.4,367.4,319.6
1690376400,32.2,35,1000.2,1.70,2.40,583.5,348.4,284.0
1690380000,32.2,35,1000.2,2.82,4.08,593.0,220.7,524.6
1690383600,30.6,42,1000.4,2.51,3.42,456.0,113.1,614.5
1690387200,29.9,45,1000.6,1.52,2.06,264.5,94.9,443.0
1690390800,28.6,51,1000.7,2.52,3.71,115.0,57.5,293.2
1690394400,27.2,59,1001.2,3.67,5.87,4.2,3.5,8.4
1690398000,25.7,65,1002.4,3.38,5.75,0.0,0.0,0.0
1690401600,25.6,65,1003.1,3.48,6.16,0.0,0.0,0.0
1690405200,25.3,66,1003.4,3.14,5.66,0.0,0.0,0.0
1690408800,24.9,67,1003.7,2.56,5.32,0.0,0.0,0.0
1690412400,25.1,62,1004.1,3.55,6.67,0.0,0.0,0.0
1690416000,25.5,65,1003.6,4.31,7.22,0.0,0.0,0.0
1690419600,24.5,66,1003.7,4.44,7.85,0.0,0.0,0.0
1690423200,24.0,68,1004.0,4.04,7.36,0.0,0.0,0.0
1690426800,23.7,70,1004.1,3.68,6.87,0.0,0.0,0.0
1690430400,23.7,70,1004.3,4.00,7.28,5.9,5.9,0.0
1690434000,24.9,64,1004.9,4.74,8.03,124.0,72.0,223.3
1690437600,26.5,49,1005.2,6.40,9.66,316.8,101.3,515.6
1690441200,27.1,45,1005.7,7.12,10.38,512.1,115.5,673.0
1690444800,27.6,42,1006.1,7.02,10.16,684.5,125.0,761.2
1690448400,28.1,39,1006.5,7.18,10.25,817.1,130.0,812.8
1690452000,28.1,39,1006.7,7.35,10.43,902.5,132.3,843.9
1690455600,28.1,39,1006.9,7.09,9.93,931.7,131.8,858.1
1690459200,28.2,41,1007.3,7.18,9.92,902.3,128.3,857.3
1690462800,27.4,41,1007.3,6.75,9.56,814.7,120.9,839.6
1690466400,27.1,42,1007.4,6.41,9.20,685.7,110.3,812.6
1690470000,26.7,41,1007.4,5.98,8.67,519.7,96.4,761.3
1690473600,26.0,44,1007.2,5.20,7.70,333.8,77.0,674.8
1690477200,25.0,50,1007.1,4.72,7.42,148.2,48.5,514.7
1690480800,24.2,56,1007.1,4.14,7.34,4.6,2.4,24.9
1690484400,23.6,59,1007.7,3.10,6.30,0.0,0.0,0.0
1690488000,23.0,61,1008.0,2.51,5.91,0.0,0.0,0.0
1690491600,22.2,64,1008.3,1.80,5.26,0.0,0.0,0.0
1690495200,20.6,72,1008.4,1.84,3.58,0.0,0.0,0.0
1690498800,20.6,70,1008.4,1.77,3.88,0.0,0.0,0.0
1690502400,21.1,64,1008.2,2.15,4.84,0.0,0.0,0.0
1690506000,20.6,67,1008.1,1.93,4.60,0.0,0.0,0.0
1690509600,20.1,72,1007.9,1.57,4.34,0.0,0.0,0.0
1690513200,19.7,77,1007.9,1.57,4.09,0.0,0.0,0.0
1690516800,19.9,78,1008.1,1.44,3.79,6.1,6.1,0.0
1690520400,22.3,73,1008.5,1.64,3.57,136.8,67.6,300.8
1690524000,25.1,63,1008.6,1.39,2.28,321.2,100.2,531.6
1690527600,26.6,53,1008.8,1.80,2.30,514.8,115.6,679.7
1690531200,27.9,46,1008.8,1.81,2.30,684.8,125.0,763.3
1690534800,29.1,42,1008.9,1.84,2.31,815.2,128.9,813.2
1690538400,30.2,39,1008.7,2.10,2.56,897.4,131.3,840.8
1690542000,30.7,39,1008.4,2.97,3.68,922.7,131.8,849.7
1690545600,31.9,34,1007.9,3.04,3.62,890.5,127.3,846.7
1690549200,31.0,32,1007.4,3.45,4.49,802.1,127.5,818.1
1690552800,30.5,32,1007.3,3.31,4.52,672.6,110.3,796.2
1690556400,30.4,35,1007.5,2.10,3.00,488.7,119.1,667.2
1690560000,29.4,41,1007.1,1.79,2.92,277.5,130.3,389.2
1690563600,28.4,52,1007.1,0.90,2.01,130.1,51.6,410.4
1690567200,25.8,67,1007.1,2.25,3.00,2.6,1.5,13.0
1690570800,24.7,68,1007.1,1.70,4.02,0.0,0.0,0.0
1690574400,23.9,74,1007.5,1.70,4.29,0.0,0.0,0.0
1690578000,23.1,78,1007.5,1.63,4.44,0.0,0.0,0.0
1690581600,22.7,81,1007.3,1.63,4.21,0.0,0.0,0.0
1690585200,21.5,88,1007.3,1.84,3.62,0.0,0.0,0.0
1690588800,21.9,93,1006.7,1.43,3.77,0.0,0.0,0.0
1690592400,21.3,97,1006.5,2.02,3.18,0.0,0.0,0.0
1690596000,21.9,98,1006.4,0.50,1.43,0.0,0.0,0.0
1690599600,20.6,99,1006.3,0.91,0.40,0.0,0.0,0.0
1690603200,20.7,99,1006.4,1.22,1.50,6.3,6.3,0.0
1690606800,22.1,97,1007.1,0.50,1.63,114.1,71.5,186.9
1690610400,24.5,89,1007.1,0.32,0.95,247.2,144.2,249.0
1690614000,27.0,75,1007.2,1.00,1.30,498.8,119.2,648.5
1690617600,28.7,64,1007.2,1.21,1.52,665.1,126.2,736.6
1690621200,30.1,55,1007.1,1.57,2.01,796.2,132.2,788.4
1690624800,30.8,53,1006.9,2.73,3.40,851.0,140.6,780.9
1690628400,30.9,50,1006.8,3.24,4.05,848.2,142.9,759.1
1690632000,31.5,46,1006.6,3.69,4.69,798.3,163.6,705.5
1690635600,30.8,44,1006.4,3.69,4.84,710.7,177.0,648.5
1690639200,30.5,44,1006.2,3.33,4.40,628.3,133.2,702.9
1690642800,29.9,43,1006.0,2.97,4.08,499.8,97.2,729.6
1690646400,28.9,46,1005.9,2.64,3.71,316.7,76.7,638.2
1690650000,27.4,53,1006.0,1.56,2.86,137.4,46.7,481.2
1690653600,24.9,73,1006.1,1.92,2.39,1.3,0.7,6.8
1690657200,23.6,78,1006.4,2.05,3.06,0.0,0.0,0.0
1690660800,23.0,84,1006.9,2.34,3.40,0.0,0.0,0.0
1690664400,22.7,86,1007.0,2.04,2.75,0.0,0.0,0.0
1690668000,22.0,90,1007.1,1.98,2.32,0.0,0.0,0.0
1690671600,21.8,91,1006.9,1.30,2.42,0.0,0.0,0.0
1690675200,21.9,90,1006.4,1.61,3.44,0.0,0.0,0.0
1690678800,21.8,86,1006.2,1.70,3.98,0.0,0.0,0.0
1690682400,21.1,87,1006.1,2.15,4.08,0.0,0.0,0.0
1690686000,20.8,88,1006.2,2.18,3.80,0.0,0.0,0.0
1690689600,20.8,90,1006.4,2.02,3.62,3.3,3.3,0.0
1690693200,23.7,82,1006.5,1.62,3.44,132.3,67.0,289.8
1690696800,26.4,75,1006.7,1.22,2.06,312.1,99.3,517.3
1690700400,28.4,58,1006.6,1.52,2.06,500.4,114.6,661.2
1690704000,30.0,47,1006.4,1.66,2.15,666.5,125.1,741.7
1690707600,31.2,43,1006.3,1.94,2.47,796.3,131.1,791.3
1690711200,32.1,40,1006.0,2.58,3.19,876.9,134.4,817.6
1690714800,32.5,39,1005.7,3.36,4.27,856.3,149.9,761.4
1690718400,33.5,39,1005.5,3.28,4.03,812.0,157.7,728.6
1690722000,32.8,40,1005.1,2.69,3.50,724.8,140.8,711.2
1690725600,32.8,40,1004.7,2.33,3.05,622.5,122.1,712.4
1690729200,32.3,40,1004.3,2.66,3.69,475.0,116.3,652.4
1690732800,31.2,42,1003.9,2.69,4.17,308.1,75.8,622.0
1690736400,29.7,48,1004.0,1.63,3.20,131.4,47.1,453.5
1690740000,28.2,59,1004.2,1.00,1.06,0.0,0.0,0.0
1690743600,27.3,58,1004.7,0.60,0.63,0.0,0.0,0.0
1690747200,25.8,61,1005.0,1.10,1.22,0.0,0.0,0.0
1690750800,24.7,71,1004.8,1.81,1.49,0.0,0.0,0.0
1690754400,24.5,71,1004.7,1.80,2.24,0.0,0.0,0.0
1690758000,24.3,74,1004.6,1.84,2.62,0.0,0.0,0.0
1690761600,24.7,85,1004.6,1.91,4.10,0.0,0.0,0.0
1690765200,24.5,86,1003.9,1.87,4.64,0.0,0.0,0.0
1690768800,24.3,86,1003.9,2.20,4.97,0.0,0.0,0.0
1690772400,23.9,86,1003.9,2.16,5.17,0.0,0.0,0.0
1690776000,23.7,84,1003.9,2.58,6.07,3.4,3.4,0.0
1690779600,25.4,74,1004.4,3.09,7.43,121.4,65.9,248.9
1690783200,27.1,72,1004.5,4.46,6.80,296.0,111.1,451.7
1690786800,28.3,65,1004.4,5.04,7.25,486.8,120.5,629.8
1690790400,29.3,58,1004.2,5.58,7.82,650.2,131.8,711.9
1690794000,29.9,53,1004.4,5.59,7.77,767.7,139.7,748.6
1690797600,30.1,53,1004.2,5.05,6.91,799.4,167.5,697.1
1690801200,30.5,54,1004.1,4.93,6.66,892.5,135.8,817.1
1690804800,30.8,56,1004.1,5.52,7.43,851.1,134.2,799.8
1690808400,30.5,55,1003.7,4.92,6.83,746.5,139.8,740.5
1690812000,30.5,53,1003.4,4.70,6.51,635.2,114.7,743.1
1690815600,30.3,50,1003.0,4.52,6.42,476.4,95.3,696.2
1690819200,29.4,52,1002.7,4.12,6.14,304.4,74.9,618.7
1690822800,28.2,56,1002.7,3.28,5.46,108.9,72.6,198.3
1690826400,26.8,61,1003.0,2.18,5.13,0.0,0.0,0.0
1690830000,25.7,67,1003.3,2.51,5.77,0.0,0.0,0.0
1690833600,25.0,71,1003.7,2.52,6.00,0.0,0.0,0.0
1690837200,24.4,75,1003.4,2.75,6.35,0.0,0.0,0.0
1690840800,24.0,78,1003.4,2.52,6.08,0.0,0.0,0.0
1690844400,23.5,82,1003.1,2.46,6.05,0.0,0.0,0.0
1690848000,23.4,84,1002.7,2.64,5.96,0.0,0.0,0.0
1690851600,23.0,86,1002.1,2.66,6.22,0.0,0.0,0.0
1690855200,22.8,86,1001.9,2.80,6.48,0.0,0.0,0.0
1690858800,22.7,86,1001.9,2.86,6.62,0.0,0.0,0.0
1690862400,22.8,87,1002.0,3.02,6.75,3.7,3.7,0.0
1690866000,24.3,84,1002.1,2.75,6.32,127.7,64.7,285.9
1690869600,26.3,77,1002.1,3.29,4.84,308.2,98.4,515.5
1690873200,27.9,67,1002.0,3.28,4.63,497.7,114.8,660.8
1690876800,29.2,60,1002.0,3.11,4.14,665.9,124.1,746.0
1690880400,30.4,53,1002.1,3.00,4.00,796.6,130.1,796.1
1690884000,31.4,47,1001.8,3.37,4.26,878.1,132.4,824.1
1690887600,32.0,45,1001.4,3.73,4.87,901.6,132.8,831.6
1690891200,32.0,48,1001.3,3.18,3.96,822.6,156.7,744.3
1690894800,32.1,44,1000.8,2.68,3.40,703.6,171.1,651.3
1690898400,32.5,42,1000.4,2.26,2.84,601.0,134.0,668.8
1690902000,32.6,39,999.9,1.58,2.06,464.7,113.5,644.2
1690905600,31.2,37,1000.0,2.78,4.49,303.9,76.4,617.7
1690909200,29.4,44,999.9,2.91,5.04,126.6,45.9,447.9
1690912800,27.7,53,1000.2,2.80,5.35,0.0,0.0,0.0
1690916400,26.3,62,1000.6,3.14,6.22,0.0,0.0,0.0
1690920000,26.0,66,1000.9,3.48,6.94,0.0,0.0,0.0
1690923600,25.9,73,1000.8,3.67,7.16,0.0,0.0,0.0
1690927200,25.7,81,1000.9,3.33,6.42,0.0,0.0,0.0
1690930800,25.3,87,1000.8,2.85,5.83,0.0,0.0,0.0
1690934400,24.8,92,1000.6,2.93,6.04,0.0,0.0,0.0
1690938000,24.6,92,1000.8,2.72,5.57,0.0,0.0,0.0
1690941600,24.2,92,1000.8,2.31,5.20,0.0,0.0,0.0
1690945200,23.8,91,1000.9,2.55,5.41,0.0,0.0,0.0
1690948800,23.4,94,1000.9,2.38,5.22,4.0,4.0,0.0
1690952400,24.6,89,1001.3,2.20,5.10,121.9,63.6,267.7
1690956000,26.6,80,1001.8,2.09,3.08,293.3,99.9,477.8
1690959600,28.3,68,1001.7,2.53,3.54,467.6,127.8,588.5
1690963200,29.8,60,1002.0,2.60,3.49,620.8,154.1,644.2
1690966800,31.1,55,1002.1,2.42,3.20,732.8,178.1,663.9
1690970400,32.1,50,1001.8,2.11,2.77,809.9,171.7,706.6
1690974000,33.6,44,1001.5,2.56,3.36,866.3,172.1,752.4
1690977600,31.6,53,1001.8,3.81,4.96,851.9,137.1,800.6
1690981200,32.7,47,1001.4,3.00,4.09,749.1,154.9,728.5
1690984800,32.6,44,1001.4,2.85,3.92,552.1,179.8,534.9
1690988400,32.4,45,1001.4,2.40,3.30,444.2,124.8,588.6
1690992000,31.4,50,1001.3,2.35,3.49,292.1,79.5,581.6
1690995600,29.9,53,1001.6,1.80,3.21,121.9,46.3,426.8
1690999200,28.1,62,1002.1,2.05,4.19,0.0,0.0,0.0
1691002800,26.7,73,1002.5,2.40,4.68,0.0,0.0,0.0
1691006400,25.9,77,1002.9,2.22,4.86,0.0,0.0,0.0
1691010000,25.5,82,1003.1,2.33,5.20,0.0,0.0,0.0
1691013600,25.2,86,1003.2,1.99,4.69,0.0,0.0,0.0
1691017200,24.7,89,1003.5,1.96,4.12,0.0,0.0,0.0
1691020800,24.5,87,1003.2,2.65,5.41,0.0,0.0,0.0
1691024400,24.4,89,1002.8,2.70,5.67,0.0,0.0,0.0
1691028000,24.2,91,1002.6,2.63,5.60,0.0,0.0,0.0
1691031600,23.9,91,1002.7,2.41,5.19,0.0,0.0,0.0
1691035200,23.6,92,1003.1,2.12,4.74,4.4,4.4,0.0
1691038800,24.8,87,1003.4,2.38,5.00,117.8,62.5,257.0
1691042400,27.0,75,1003.6,2.62,3.80,293.9,98.8,484.7
1691046000,28.7,64,1003.6,2.63,3.54,479.8,117.3,629.8
1691049600,30.2,57,1003.5,2.73,3.55,646.5,127.5,718.2
1691053200,31.8,50,1003.6,2.77,3.56,774.6,134.4,767.8
1691056800,32.4,48,1003.6,3.26,4.17,830.6,159.3,744.7
1691060400,32.1,50,1003.6,4.24,5.59,802.9,223.4,629.3
1691064000,33.6,44,1003.4,3.83,5.00,787.2,209.5,648.3
1691067600,31.0,59,1003.6,4.28,5.79,709.0,179.6,650.7
1691071200,30.8,62,1003.5,3.58,4.92,531.7,163.2,531.1
1691074800,31.3,56,1003.2,3.33,4.53,427.3,132.6,545.7
1691078400,31.1,55,1003.0,2.75,3.77,279.6,90.5,521.0
1691082000,30.0,58,1003.0,2.22,3.41,119.1,45.3,424.0
1691085600,28.3,65,1003.0,1.42,3.11,0.0,0.0,0.0
1691089200,27.2,71,1003.8,1.77,3.92,0.0,0.0,0.0
1691092800,26.2,76,1004.2,2.10,4.49,0.0,0.0,0.0
1691096400,25.5,78,1004.0,2.31,4.80,0.0,0.0,0.0
1691100000,24.8,81,1004.0,2.18,4.98,0.0,0.0,0.0
1691103600,24.1,85,1003.6,1.99,4.77,0.0,0.0,0.0
1691107200,23.8,90,1003.6,1.53,4.24,0.0,0.0,0.0
1691110800,23.6,91,1003.4,1.41,3.90,0.0,0.0,0.0
1691114400,23.4,92,1003.2,1.77,4.34,0.0,0.0,0.0
1691118000,23.4,91,1003.1,2.19,5.02,0.0,0.0,0.0
1691121600,23.3,92,1003.1,2.02,5.05,5.1,5.1,0.0
1691125200,24.7,87,1003.3,2.25,4.98,117.3,61.3,262.8
1691128800,27.0,77,1003.3,2.69,4.02,293.2,99.0,485.2
1691132400,28.8,67,1003.1,2.63,3.63,481.3,118.6,632.6
1691136000,30.5,59,1003.2,2.55,3.35,643.5,134.2,706.6
1691139600,32.0,52,1003.0,2.83,3.76,772.6,141.9,758.0
1691143200,33.1,48,1002.7,3.47,4.53,858.6,137.6,801.4
1691146800,33.4,47,1002.5,4.06,5.26,885.4,136.8,814.4
1691150400,34.3,43,1002.0,3.54,4.57,854.6,136.1,808.2
1691154000,33.2,48,1001.6,4.19,5.66,768.7,131.1,785.7
1691157600,32.6,52,1001.3,4.57,6.26,640.5,115.5,759.2
1691161200,31.7,54,1001.0,4.70,6.56,479.3,97.6,709.9
1691164800,30.8,56,1000.7,4.37,6.14,295.9,75.2,613.0
1691168400,29.3,61,1000.8,4.27,6.40,121.5,43.7,455.1
1691172000,27.6,68,1000.7,3.85,6.64,0.0,0.0,0.0
1691175600,26.4,75,1001.2,3.70,6.70,0.0,0.0,0.0
1691179200,25.8,83,1001.2,3.83,6.81,0.0,0.0,0.0
1691182800,25.4,86,1000.9,3.75,6.94,0.0,0.0,0.0
1691186400,25.2,87,1000.9,3.54,6.59,0.0,0.0,0.0
1691190000,25.0,88,1000.6,3.57,6.76,0.0,0.0,0.0
1691193600,25.9,86,1000.1,4.60,8.11,0.0,0.0,0.0
1691197200,26.0,85,1000.2,4.40,7.78,0.0,0.0,0.0
1691200800,25.8,87,999.8,2.56,5.19,0.0,0.0,0.0
1691204400,25.1,87,999.5,1.65,3.75,0.0,0.0,0.0
1691208000,24.5,73,999.7,2.75,5.22,0.0,0.0,0.0
1691211600,23.9,75,1000.2,2.90,4.80,67.5,54.7,60.7
1691215200,24.4,70,1000.0,2.86,4.26,180.2,130.6,124.7
1691218800,23.0,76,1001.1,3.95,5.69,408.9,183.3,394.8
1691222400,22.8,71,1000.3,2.69,3.95,154.3,152.1,3.1
1691226000,25.0,62,1000.7,0.45,0.50,558.2,245.5,376.7
1691229600,26.3,56,1000.4,1.80,2.10,692.1,296.9,440.1
1691233200,27.7,51,999.8,0.71,0.95,714.4,329.0,420.1
1691236800,27.2,60,999.3,2.65,3.32,624.5,314.2,349.8
1691240400,26.7,60,999.1,1.17,1.36,574.7,247.0,404.9
1691244000,24.4,71,998.6,1.80,2.21,308.7,207.0,147.5
1691247600,25.8,65,998.4,0.72,0.86,424.9,127.1,556.5
1691251200,26.2,53,997.8,2.35,3.28,255.4,95.8,446.9
1691254800,25.7,55,997.9,3.02,4.74,104.7,47.2,342.4
1691258400,23.9,68,998.0,4.03,6.80,0.0,0.0,0.0
1691262000,23.1,73,998.2,4.04,7.21,0.0,0.0,0.0
1691265600,23.9,61,998.2,4.53,8.14,0.0,0.0,0.0
1691269200,23.6,60,998.4,3.86,7.34,0.0,0.0,0.0
1691272800,22.8,63,998.8,3.65,6.71,0.0,0.0,0.0
1691276400,22.1,63,999.0,3.36,6.47,0.0,0.0,0.0
1691280000,20.3,84,998.9,1.70,3.34,0.0,0.0,0.0
1691283600,19.6,85,998.9,2.00,3.96,0.0,0.0,0.0
1691287200,19.5,80,999.1,3.14,6.31,0.0,0.0,0.0
1691290800,19.5,76,999.1,3.01,5.82,0.0,0.0,0.0
1691294400,19.1,76,999.5,2.83,5.55,0.0,0.0,0.0
1691298000,20.1,75,1000.2,2.70,5.42,112.5,62.7,239.8
1691301600,21.7,68,1000.4,3.21,4.57,272.2,102.1,430.1
1691305200,23.5,61,1000.8,3.04,4.27,476.3,122.3,621.8
1691308800,25.3,54,1001.1,2.51,3.44,644.0,135.5,709.4
1691312400,27.1,47,1001.4,2.26,2.98,782.5,137.7,778.4
1691316000,28.5,41,1001.3,2.44,3.26,871.2,139.7,816.3
1691319600,29.5,36,1001.1,3.45,4.62,893.5,145.9,816.6
1691323200,30.1,35,1000.6,4.12,5.46,804.5,208.5,673.4
1691326800,30.7,33,1000.5,3.30,4.46,771.2,140.6,781.3
1691330400,29.2,44,1000.5,4.80,6.50,568.6,160.2,594.5
1691334000,28.3,50,1000.6,5.59,8.01,442.8,113.1,619.4
1691337600,27.7,50,1000.7,4.49,6.63,285.1,82.8,571.2
1691341200,26.8,59,1001.1,4.56,7.01,102.0,46.2,338.9
1691344800,25.7,64,1001.5,4.77,8.08,0.0,0.0,0.0
1691348400,25.8,55,1002.0,4.69,8.24,0.0,0.0,0.0
